0,1,51.0,34.0,17.0,16.0,1.0,3.0,8.0,4.0,4.0,4.0,2.0,16.0,16.0,0.0,0.0,1.0,19.0,8.0,11.0,10.0,1.0,10.0,7.0,3.0,2.0,1.0,28.1,97586.0,2.87,42.01,22.94
0,1,51.0,34.0,17.0,16.0,1.0,3.0,8.0,4.0,4.0,4.0,2.0,16.0,16.0,0.0,0.0,1.0,19.0,8.0,11.0,10.0,1.0,10.0,7.0,3.0,2.0,1.0,25.3,83573.0,3.03,42.77,22.99
0,0,51.0,34.0,17.0,16.0,1.0,5.0,7.0,3.0,4.0,4.0,3.0,15.0,15.0,0.0,0.0,2.0,19.0,10.0,9.0,9.0,0.0,12.0,7.0,5.0,4.0,1.0,29.3,104919.0,2.79,43.5,22.69
0,0,51.0,34.0,17.0,16.0,1.0,5.0,7.0,3.0,4.0,4.0,3.0,15.0,15.0,0.0,0.0,2.0,19.0,10.0,9.0,9.0,0.0,12.0,7.0,5.0,4.0,1.0,31.2,108616.0,2.87,42.27,24.07
0,0,51.0,34.0,17.0,16.0,1.0,5.0,7.0,3.0,4.0,4.0,3.0,15.0,15.0,0.0,0.0,2.0,19.0,10.0,9.0,9.0,0.0,12.0,7.0,5.0,4.0,1.0,34.1,123339.0,2.77,44.15,22.04
0,0,51.0,34.0,17.0,16.0,1.0,5.0,7.0,3.0,4.0,4.0,3.0,15.0,15.0,0.0,0.0,2.0,19.0,10.0,9.0,9.0,0.0,12.0,7.0,5.0,4.0,1.0,26.2,100106.0,2.61,41.43,25.23
0,0,51.0,34.0,17.0,16.0,1.0,5.0,7.0,3.0,4.0,4.0,3.0,15.0,15.0,0.0,0.0,2.0,19.0,10.0,9.0,9.0,0.0,12.0,7.0,5.0,4.0,1.0,33.8,126098.0,2.68,44.05,22.07
0,0,51.0,34.0,17.0,16.0,1.0,5.0,7.0,3.0,4.0,4.0,3.0,15.0,15.0,0.0,0.0,2.0,19.0,10.0,9.0,9.0,0.0,12.0,7.0,5.0,4.0,1.0,34.9,131367.0,2.66,43.34,21.99
1,1,23.0,19.0,4.0,4.0,0.0,16.0,1.0,1.0,0.0,0.0,16.0,5.0,4.0,1.0,1.0,0.0,10.0,8.0,2.0,2.0,0.0,10.0,8.0,2.0,2.0,0.0,31.22,67847.45,4.6,46.91,21.4
1,1,23.0,19.0,4.0,4.0,0.0,16.0,1.0,1.0,0.0,0.0,16.0,5.0,4.0,1.0,1.0,0.0,10.0,8.0,2.0,2.0,0.0,10.0,8.0,2.0,2.0,0.0,34.98,69128.9,5.06,46.64,21.31
1,1,23.0,19.0,4.0,4.0,0.0,16.0,1.0,1.0,0.0,0.0,16.0,5.0,4.0,1.0,1.0,0.0,10.0,8.0,2.0,2.0,0.0,10.0,8.0,2.0,2.0,0.0,32.34,68153.56,4.75,46.26,21.62
1,1,23.0,19.0,4.0,4.0,0.0,16.0,1.0,1.0,0.0,0.0,16.0,5.0,4.0,1.0,1.0,0.0,10.0,8.0,2.0,2.0,0.0,10.0,8.0,2.0,2.0,0.0,26.94,55531.4,4.85,44.89,22.08
1,1,23.0,19.0,4.0,4.0,0.0,16.0,1.0,1.0,0.0,0.0,16.0,5.0,4.0,1.0,1.0,0.0,10.0,8.0,2.0,2.0,0.0,10.0,8.0,2.0,2.0,0.0,31.6,64856.41,4.87,45.55,21.7
1,1,23.0,19.0,4.0,4.0,0.0,16.0,1.0,1.0,0.0,0.0,16.0,5.0,4.0,1.0,1.0,0.0,10.0,8.0,2.0,2.0,0.0,10.0,8.0,2.0,2.0,0.0,25.16,56952.76,4.42,44.79,21.71
1,1,23.0,19.0,4.0,4.0,0.0,16.0,1.0,1.0,0.0,0.0,16.0,5.0,4.0,1.0,1.0,0.0,10.0,8.0,2.0,2.0,0.0,10.0,8.0,2.0,2.0,0.0,28.35,58876.61,4.82,45.17,22.84
1,1,23.0,19.0,4.0,4.0,0.0,16.0,1.0,1.0,0.0,0.0,16.0,5.0,4.0,1.0,1.0,0.0,10.0,8.0,2.0,2.0,0.0,10.0,8.0,2.0,2.0,0.0,31.91,69399.33,4.6,45.01,22.43
1,1,23.0,19.0,4.0,4.0,0.0,16.0,1.0,1.0,0.0,0.0,16.0,5.0,4.0,1.0,1.0,0.0,10.0,8.0,2.0,2.0,0.0,10.0,8.0,2.0,2.0,0.0,26.28,55541.4,4.73,44.91,22.84
1,1,23.0,19.0,4.0,4.0,0.0,16.0,1.0,1.0,0.0,0.0,16.0,5.0,4.0,1.0,1.0,0.0,10.0,8.0,2.0,2.0,0.0,10.0,8.0,2.0,2.0,0.0,32.78,76421.28,4.29,42.71,23.17
1,1,23.0,19.0,4.0,4.0,0.0,16.0,1.0,1.0,0.0,0.0,16.0,5.0,4.0,1.0,1.0,0.0,10.0,8.0,2.0,2.0,0.0,10.0,8.0,2.0,2.0,0.0,32.83,70234.5,4.67,44.34,23.07
1,1,23.0,19.0,4.0,4.0,0.0,16.0,1.0,1.0,0.0,0.0,16.0,5.0,4.0,1.0,1.0,0.0,10.0,8.0,2.0,2.0,0.0,10.0,8.0,2.0,2.0,0.0,26.26,59359.76,4.42,42.8,24.25
1,0,28.0,24.0,4.0,4.0,0.0,18.0,5.0,5.0,0.0,0.0,18.0,2.0,2.0,0.0,0.0,0.0,11.0,9.0,2.0,2.0,0.0,10.0,8.0,2.0,2.0,0.0,40.12,95067.14,4.22,47.16,21.71
1,0,28.0,24.0,4.0,4.0,0.0,18.0,5.0,5.0,0.0,0.0,18.0,2.0,2.0,0.0,0.0,0.0,11.0,9.0,2.0,2.0,0.0,10.0,8.0,2.0,2.0,0.0,43.02,96205.64,4.47,49.68,20.15
1,0,28.0,24.0,4.0,4.0,0.0,18.0,5.0,5.0,0.0,0.0,18.0,2.0,2.0,0.0,0.0,0.0,11.0,9.0,2.0,2.0,0.0,10.0,8.0,2.0,2.0,0.0,39.58,90141.78,4.39,49.54,20.64
1,0,28.0,24.0,4.0,4.0,0.0,18.0,5.0,5.0,0.0,0.0,18.0,2.0,2.0,0.0,0.0,0.0,11.0,9.0,2.0,2.0,0.0,10.0,8.0,2.0,2.0,0.0,33.35,76851.13,4.34,47.63,22.12
1,0,28.0,24.0,4.0,4.0,0.0,18.0,5.0,5.0,0.0,0.0,18.0,2.0,2.0,0.0,0.0,0.0,11.0,9.0,2.0,2.0,0.0,10.0,8.0,2.0,2.0,0.0,34.62,81840.22,4.23,49.15,20.31
1,0,28.0,24.0,4.0,4.0,0.0,18.0,5.0,5.0,0.0,0.0,18.0,2.0,2.0,0.0,0.0,0.0,11.0,9.0,2.0,2.0,0.0,10.0,8.0,2.0,2.0,0.0,33.99,74565.74,4.56,49.76,20.01
1,0,28.0,24.0,4.0,4.0,0.0,18.0,5.0,5.0,0.0,0.0,18.0,2.0,2.0,0.0,0.0,0.0,11.0,9.0,2.0,2.0,0.0,10.0,8.0,2.0,2.0,0.0,34.46,81925.19,4.21,47.86,21.82
1,0,28.0,24.0,4.0,4.0,0.0,18.0,5.0,5.0,0.0,0.0,18.0,2.0,2.0,0.0,0.0,0.0,11.0,9.0,2.0,2.0,0.0,10.0,8.0,2.0,2.0,0.0,29.27,66568.32,4.4,46.68,22.48
1,0,28.0,24.0,4.0,4.0,0.0,18.0,5.0,5.0,0.0,0.0,18.0,2.0,2.0,0.0,0.0,0.0,11.0,9.0,2.0,2.0,0.0,10.0,8.0,2.0,2.0,0.0,45.16,103089.87,4.38,47.93,21.25
1,0,28.0,24.0,4.0,4.0,0.0,18.0,5.0,5.0,0.0,0.0,18.0,2.0,2.0,0.0,0.0,0.0,11.0,9.0,2.0,2.0,0.0,10.0,8.0,2.0,2.0,0.0,35.49,83178.84,4.27,47.97,21.29
1,0,28.0,24.0,4.0,4.0,0.0,18.0,5.0,5.0,0.0,0.0,18.0,2.0,2.0,0.0,0.0,0.0,11.0,9.0,2.0,2.0,0.0,10.0,8.0,2.0,2.0,0.0,35.33,84373.37,4.19,46.82,22.74
1,0,28.0,24.0,4.0,4.0,0.0,18.0,5.0,5.0,0.0,0.0,18.0,2.0,2.0,0.0,0.0,0.0,11.0,9.0,2.0,2.0,0.0,10.0,8.0,2.0,2.0,0.0,32.9,63619.97,5.17,46.11,22.82
1,1,29.0,19.0,10.0,8.0,2.0,8.0,6.0,6.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,8.0,6.0,2.0,2.0,0.0,16.0,8.0,8.0,6.0,2.0,29.17,55434.18,5.26,49.23,18.5
1,1,29.0,19.0,10.0,8.0,2.0,8.0,6.0,6.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,8.0,6.0,2.0,2.0,0.0,16.0,8.0,8.0,6.0,2.0,31.46,58085.01,5.42,47.23,20.01
1,1,29.0,19.0,10.0,8.0,2.0,8.0,6.0,6.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,8.0,6.0,2.0,2.0,0.0,16.0,8.0,8.0,6.0,2.0,33.99,63651.76,5.34,47.71,20.52
1,1,29.0,19.0,10.0,8.0,2.0,8.0,6.0,6.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,8.0,6.0,2.0,2.0,0.0,16.0,8.0,8.0,6.0,2.0,31.92,57438.91,5.56,48.38,19.29
1,1,29.0,19.0,10.0,8.0,2.0,8.0,6.0,6.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,8.0,6.0,2.0,2.0,0.0,16.0,8.0,8.0,6.0,2.0,33.92,63201.48,5.37,48.82,19.33
1,1,29.0,19.0,10.0,8.0,2.0,8.0,6.0,6.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,8.0,6.0,2.0,2.0,0.0,16.0,8.0,8.0,6.0,2.0,32.65,60579.25,5.39,47.15,19.83
1,1,29.0,19.0,10.0,8.0,2.0,8.0,6.0,6.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,8.0,6.0,2.0,2.0,0.0,16.0,8.0,8.0,6.0,2.0,30.84,62286.49,4.95,48.06,18.87
1,1,29.0,19.0,10.0,8.0,2.0,8.0,6.0,6.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,8.0,6.0,2.0,2.0,0.0,16.0,8.0,8.0,6.0,2.0,34.1,64338.34,5.3,48.08,19.62
1,1,29.0,19.0,10.0,8.0,2.0,8.0,6.0,6.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,8.0,6.0,2.0,2.0,0.0,16.0,8.0,8.0,6.0,2.0,33.46,62343.64,5.37,47.06,20.88
1,1,29.0,19.0,10.0,8.0,2.0,8.0,6.0,6.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,8.0,6.0,2.0,2.0,0.0,16.0,8.0,8.0,6.0,2.0,29.84,55241.58,5.4,46.65,20.69
1,1,29.0,19.0,10.0,8.0,2.0,8.0,6.0,6.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,8.0,6.0,2.0,2.0,0.0,16.0,8.0,8.0,6.0,2.0,33.34,62237.66,5.36,48.55,19.38
1,1,29.0,19.0,10.0,8.0,2.0,8.0,6.0,6.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,8.0,6.0,2.0,2.0,0.0,16.0,8.0,8.0,6.0,2.0,30.86,67559.34,4.57,49.72,18.35
1,0,29.0,19.0,10.0,8.0,2.0,18.0,4.0,4.0,0.0,0.0,16.0,2.0,2.0,0.0,0.0,2.0,6.0,4.0,2.0,2.0,0.0,17.0,9.0,8.0,6.0,2.0,36.71,86886.53,4.23,50.53,18.39
1,0,29.0,19.0,10.0,8.0,2.0,18.0,4.0,4.0,0.0,0.0,16.0,2.0,2.0,0.0,0.0,2.0,6.0,4.0,2.0,2.0,0.0,17.0,9.0,8.0,6.0,2.0,33.88,79019.61,4.29,51.39,18.55
1,0,29.0,19.0,10.0,8.0,2.0,18.0,4.0,4.0,0.0,0.0,16.0,2.0,2.0,0.0,0.0,2.0,6.0,4.0,2.0,2.0,0.0,17.0,9.0,8.0,6.0,2.0,33.51,76857.78,4.36,50.8,18.5
1,0,29.0,19.0,10.0,8.0,2.0,18.0,4.0,4.0,0.0,0.0,16.0,2.0,2.0,0.0,0.0,2.0,6.0,4.0,2.0,2.0,0.0,17.0,9.0,8.0,6.0,2.0,35.49,80474.21,4.41,50.53,19.09
1,0,29.0,19.0,10.0,8.0,2.0,18.0,4.0,4.0,0.0,0.0,16.0,2.0,2.0,0.0,0.0,2.0,6.0,4.0,2.0,2.0,0.0,17.0,9.0,8.0,6.0,2.0,31.0,68382.61,4.53,48.66,20.84
1,0,29.0,19.0,10.0,8.0,2.0,18.0,4.0,4.0,0.0,0.0,16.0,2.0,2.0,0.0,0.0,2.0,6.0,4.0,2.0,2.0,0.0,17.0,9.0,8.0,6.0,2.0,36.67,82853.57,4.43,50.58,18.64
1,0,29.0,19.0,10.0,8.0,2.0,18.0,4.0,4.0,0.0,0.0,16.0,2.0,2.0,0.0,0.0,2.0,6.0,4.0,2.0,2.0,0.0,17.0,9.0,8.0,6.0,2.0,37.88,87149.48,4.35,50.6,19.05
1,0,29.0,19.0,10.0,8.0,2.0,18.0,4.0,4.0,0.0,0.0,16.0,2.0,2.0,0.0,0.0,2.0,6.0,4.0,2.0,2.0,0.0,17.0,9.0,8.0,6.0,2.0,35.22,83195.95,4.23,50.19,18.53
1,0,29.0,19.0,10.0,8.0,2.0,18.0,4.0,4.0,0.0,0.0,16.0,2.0,2.0,0.0,0.0,2.0,6.0,4.0,2.0,2.0,0.0,17.0,9.0,8.0,6.0,2.0,37.45,86172.67,4.35,50.48,19.35
1,0,29.0,19.0,10.0,8.0,2.0,18.0,4.0,4.0,0.0,0.0,16.0,2.0,2.0,0.0,0.0,2.0,6.0,4.0,2.0,2.0,0.0,17.0,9.0,8.0,6.0,2.0,35.0,81681.59,4.28,49.92,19.4
1,0,29.0,19.0,10.0,8.0,2.0,18.0,4.0,4.0,0.0,0.0,16.0,2.0,2.0,0.0,0.0,2.0,6.0,4.0,2.0,2.0,0.0,17.0,9.0,8.0,6.0,2.0,41.57,95678.69,4.34,50.32,19.63
1,0,29.0,19.0,10.0,8.0,2.0,18.0,4.0,4.0,0.0,0.0,16.0,2.0,2.0,0.0,0.0,2.0,6.0,4.0,2.0,2.0,0.0,17.0,9.0,8.0,6.0,2.0,27.48,69542.15,3.95,51.2,19.01
2,1,32.0,21.0,11.0,11.0,0.0,10.0,2.0,2.0,0.0,0.0,9.0,3.0,3.0,0.0,0.0,1.0,12.0,6.0,6.0,6.0,0.0,17.0,11.0,6.0,6.0,0.0,26.27,59702.0,4.4,48.4,18.6
2,1,32.0,21.0,11.0,11.0,0.0,10.0,2.0,2.0,0.0,0.0,9.0,3.0,3.0,0.0,0.0,1.0,12.0,6.0,6.0,6.0,0.0,17.0,11.0,6.0,6.0,0.0,32.7,66736.0,4.9,48.6,18.8
2,0,32.0,21.0,11.0,11.0,0.0,17.0,2.0,2.0,0.0,0.0,14.0,1.0,1.0,0.0,0.0,4.0,10.0,6.0,4.0,4.0,0.0,20.0,12.0,8.0,8.0,0.0,28.6,66511.0,4.3,50.9,17.7
2,0,32.0,21.0,11.0,11.0,0.0,17.0,2.0,2.0,0.0,0.0,14.0,1.0,1.0,0.0,0.0,4.0,10.0,6.0,4.0,4.0,0.0,20.0,12.0,8.0,8.0,0.0,30.12,68452.0,4.4,49.8,18.3
1,1,42.0,32.0,10.0,9.0,1.0,4.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,9.0,8.0,1.0,1.0,0.0,28.0,19.0,9.0,8.0,1.0,25.57,54414.0,4.7,50.2,20.9
1,1,42.0,32.0,10.0,9.0,1.0,4.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,9.0,8.0,1.0,1.0,0.0,28.0,19.0,9.0,8.0,1.0,21.13,45935.0,4.6,49.3,21.3
1,0,42.0,32.0,10.0,9.0,1.0,4.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,10.0,9.0,1.0,1.0,0.0,28.0,19.0,9.0,8.0,1.0,23.03,56178.0,4.1,49.5,21.9
1,1,30.0,24.0,6.0,5.0,1.0,8.0,1.0,1.0,0.0,0.0,7.0,3.0,3.0,0.0,0.0,1.0,8.0,6.0,2.0,2.0,0.0,18.0,14.0,4.0,3.0,1.0,34.87,72656.0,4.8,46.5,14.4
1,1,30.0,24.0,6.0,5.0,1.0,8.0,1.0,1.0,0.0,0.0,7.0,3.0,3.0,0.0,0.0,1.0,8.0,6.0,2.0,2.0,0.0,18.0,14.0,4.0,3.0,1.0,32.86,69911.0,4.7,46.5,14.2
1,0,31.0,25.0,6.0,5.0,1.0,8.0,2.0,2.0,0.0,0.0,7.0,3.0,3.0,0.0,0.0,1.0,8.0,6.0,2.0,2.0,0.0,18.0,14.0,4.0,3.0,1.0,36.69,85328.0,4.3,47.0,14.1
1,0,31.0,25.0,6.0,5.0,1.0,8.0,2.0,2.0,0.0,0.0,7.0,3.0,3.0,0.0,0.0,1.0,8.0,6.0,2.0,2.0,0.0,18.0,14.0,4.0,3.0,1.0,38.21,84917.0,4.5,47.2,14.0
1,1,29.0,20.0,9.0,8.0,1.0,6.0,6.0,5.0,1.0,1.0,6.0,2.0,2.0,0.0,0.0,0.0,9.0,8.0,1.0,1.0,0.0,13.0,6.0,7.0,6.0,1.0,30.74,60637.66,5.07,49.6,17.7
1,1,29.0,20.0,9.0,8.0,1.0,6.0,6.0,5.0,1.0,1.0,6.0,2.0,2.0,0.0,0.0,0.0,9.0,8.0,1.0,1.0,0.0,13.0,6.0,7.0,6.0,1.0,28.73,55979.77,5.13,47.7,19.2
1,1,29.0,20.0,9.0,8.0,1.0,6.0,6.0,5.0,1.0,1.0,6.0,2.0,2.0,0.0,0.0,0.0,9.0,8.0,1.0,1.0,0.0,13.0,6.0,7.0,6.0,1.0,34.6,70585.9,4.9,48.9,18.5
1,1,29.0,20.0,9.0,8.0,1.0,6.0,6.0,5.0,1.0,1.0,6.0,2.0,2.0,0.0,0.0,0.0,9.0,8.0,1.0,1.0,0.0,13.0,6.0,7.0,6.0,1.0,37.08,71039.16,5.22,49.4,18.9
1,1,29.0,20.0,9.0,8.0,1.0,6.0,6.0,5.0,1.0,1.0,6.0,2.0,2.0,0.0,0.0,0.0,9.0,8.0,1.0,1.0,0.0,13.0,6.0,7.0,6.0,1.0,28.26,57781.11,4.89,50.6,17.2
1,1,29.0,20.0,9.0,8.0,1.0,6.0,6.0,5.0,1.0,1.0,6.0,2.0,2.0,0.0,0.0,0.0,9.0,8.0,1.0,1.0,0.0,13.0,6.0,7.0,6.0,1.0,28.58,53466.33,5.34,49.5,18.2
1,0,29.0,20.0,9.0,8.0,1.0,8.0,6.0,5.0,1.0,1.0,6.0,2.0,2.0,0.0,0.0,2.0,7.0,6.0,1.0,1.0,0.0,14.0,7.0,7.0,6.0,1.0,30.35,69210.51,4.39,52.0,17.8
1,0,29.0,20.0,9.0,8.0,1.0,8.0,6.0,5.0,1.0,1.0,6.0,2.0,2.0,0.0,0.0,2.0,7.0,6.0,1.0,1.0,0.0,14.0,7.0,7.0,6.0,1.0,35.39,77977.39,4.54,51.2,17.5
1,0,29.0,20.0,9.0,8.0,1.0,8.0,6.0,5.0,1.0,1.0,6.0,2.0,2.0,0.0,0.0,2.0,7.0,6.0,1.0,1.0,0.0,14.0,7.0,7.0,6.0,1.0,30.96,66562.99,4.65,52.3,17.4
0,1,53.0,28.0,25.0,21.0,4.0,4.0,7.0,6.0,1.0,1.0,4.0,10.0,9.0,1.0,1.0,0.0,14.0,8.0,6.0,6.0,0.0,25.0,6.0,19.0,15.0,4.0,31.26,74600.18,4.19,49.19,18.32
0,1,53.0,28.0,25.0,21.0,4.0,4.0,7.0,6.0,1.0,1.0,4.0,10.0,9.0,1.0,1.0,0.0,14.0,8.0,6.0,6.0,0.0,25.0,6.0,19.0,15.0,4.0,34.05,83053.58,4.1,50.17,17.56
0,0,53.0,28.0,25.0,21.0,4.0,4.0,6.0,5.0,1.0,1.0,4.0,9.0,9.0,0.0,0.0,0.0,14.0,9.0,5.0,5.0,0.0,26.0,7.0,19.0,15.0,4.0,24.03,58745.34,4.09,49.87,18.81
0,0,53.0,28.0,25.0,21.0,4.0,4.0,6.0,5.0,1.0,1.0,4.0,9.0,9.0,0.0,0.0,0.0,14.0,9.0,5.0,5.0,0.0,26.0,7.0,19.0,15.0,4.0,27.57,64569.51,4.27,49.83,19.25
1,1,37.0,23.0,14.0,11.0,3.0,5.0,2.0,2.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,13.0,9.0,4.0,3.0,1.0,23.0,13.0,10.0,8.0,2.0,40.69,78252.76,5.2,48.7,19.8
1,1,37.0,23.0,14.0,11.0,3.0,5.0,2.0,2.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,13.0,9.0,4.0,3.0,1.0,23.0,13.0,10.0,8.0,2.0,44.24,85069.44,5.2,50.6,18.8
1,0,39.0,25.0,14.0,11.0,3.0,5.0,3.0,3.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,11.0,8.0,3.0,2.0,1.0,25.0,14.0,11.0,9.0,2.0,36.79,79974.15,4.6,50.1,19.1
1,0,39.0,25.0,14.0,11.0,3.0,5.0,3.0,3.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,11.0,8.0,3.0,2.0,1.0,25.0,14.0,11.0,9.0,2.0,38.95,84674.43,4.6,51.5,18.1
1,1,41.0,20.0,21.0,17.0,4.0,4.0,3.0,3.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,12.0,7.0,5.0,4.0,1.0,26.0,10.0,16.0,13.0,3.0,35.16,74813.62,4.7,46.2,14.0
1,0,41.0,20.0,21.0,17.0,4.0,4.0,3.0,3.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,12.0,7.0,5.0,4.0,1.0,26.0,10.0,16.0,13.0,3.0,35.45,86463.44,4.1,47.2,14.3
2,1,53.0,29.0,24.0,18.0,6.0,2.0,5.0,5.0,0.0,0.0,2.0,5.0,4.0,1.0,1.0,0.0,17.0,13.0,4.0,3.0,1.0,27.0,8.0,19.0,14.0,5.0,36.5,78502.23,4.65,49.32,18.35
2,1,53.0,29.0,24.0,18.0,6.0,2.0,5.0,5.0,0.0,0.0,2.0,5.0,4.0,1.0,1.0,0.0,17.0,13.0,4.0,3.0,1.0,27.0,8.0,19.0,14.0,5.0,39.07,84931.77,4.6,49.91,18.17
2,0,53.0,29.0,24.0,18.0,6.0,2.0,5.0,5.0,0.0,0.0,2.0,5.0,4.0,1.0,1.0,0.0,17.0,13.0,4.0,3.0,1.0,27.0,8.0,19.0,14.0,5.0,37.36,90023.48,4.15,48.91,19.75
2,0,53.0,29.0,24.0,18.0,6.0,2.0,5.0,5.0,0.0,0.0,2.0,5.0,4.0,1.0,1.0,0.0,17.0,13.0,4.0,3.0,1.0,27.0,8.0,19.0,14.0,5.0,39.67,95356.6,4.16,49.03,19.25
1,1,27.0,24.0,3.0,3.0,0.0,19.0,2.0,2.0,0.0,0.0,18.0,6.0,6.0,0.0,0.0,1.0,9.0,8.0,1.0,1.0,0.0,13.0,11.0,2.0,2.0,0.0,33.11,67852.55,4.88,47.1,20.8
1,1,27.0,24.0,3.0,3.0,0.0,19.0,2.0,2.0,0.0,0.0,18.0,6.0,6.0,0.0,0.0,1.0,9.0,8.0,1.0,1.0,0.0,13.0,11.0,2.0,2.0,0.0,35.66,74655.25,4.78,47.6,20.4
1,1,27.0,24.0,3.0,3.0,0.0,19.0,2.0,2.0,0.0,0.0,18.0,6.0,6.0,0.0,0.0,1.0,9.0,8.0,1.0,1.0,0.0,13.0,11.0,2.0,2.0,0.0,30.48,61721.68,4.94,48.0,20.5
1,1,27.0,24.0,3.0,3.0,0.0,19.0,2.0,2.0,0.0,0.0,18.0,6.0,6.0,0.0,0.0,1.0,9.0,8.0,1.0,1.0,0.0,13.0,11.0,2.0,2.0,0.0,38.45,81242.21,4.73,48.6,19.9
1,1,27.0,24.0,3.0,3.0,0.0,19.0,2.0,2.0,0.0,0.0,18.0,6.0,6.0,0.0,0.0,1.0,9.0,8.0,1.0,1.0,0.0,13.0,11.0,2.0,2.0,0.0,34.79,70960.7,4.9,47.2,19.7
1,1,27.0,24.0,3.0,3.0,0.0,19.0,2.0,2.0,0.0,0.0,18.0,6.0,6.0,0.0,0.0,1.0,9.0,8.0,1.0,1.0,0.0,13.0,11.0,2.0,2.0,0.0,34.15,72108.91,4.74,48.7,18.5
1,1,27.0,24.0,3.0,3.0,0.0,19.0,2.0,2.0,0.0,0.0,18.0,6.0,6.0,0.0,0.0,1.0,9.0,8.0,1.0,1.0,0.0,13.0,11.0,2.0,2.0,0.0,32.99,71166.68,4.64,47.5,20.4
1,1,27.0,24.0,3.0,3.0,0.0,19.0,2.0,2.0,0.0,0.0,18.0,6.0,6.0,0.0,0.0,1.0,9.0,8.0,1.0,1.0,0.0,13.0,11.0,2.0,2.0,0.0,28.32,59897.04,4.73,46.4,21.0
