# Database file name:              C:/Users/USER/Documents/TRAVAIL/3A/stage3a/codes_sources/coron-0.8/rapsodynCoron_v1.rcf
# Database file size:              12,911 bytes
# Number of lines:                 170
# Total number of attributes:      33
# Number of non empty attributes:  33
# Number of attributes in average: 14,4
# Density:                         43,64 %
# min_supp:                        51, i.e. 30 %
# min_conf:                        60 %
# Chosen algorithm:                Close
# Rules to extract:                closed association rules

{8, 16, 18, 20} => {4, 10, 22} (supp=55 [32.35%]; conf=0.647 [64.71%]; suppL=85 [50.00%]; suppR=65 [38.24%]; class=FF)
{8, 10, 20, 22} => {4, 16, 18} (supp=55 [32.35%]; conf=1.000 [100.00%]; suppL=55 [32.35%]; suppR=95 [55.88%]; class=FF)
{8, 10, 18, 22} => {4, 16, 20} (supp=55 [32.35%]; conf=0.932 [93.22%]; suppL=59 [34.71%]; suppR=85 [50.00%]; class=FF)
{8, 10, 18, 20} => {4, 16, 22} (supp=55 [32.35%]; conf=1.000 [100.00%]; suppL=55 [32.35%]; suppR=65 [38.24%]; class=FF)
{8, 10, 16, 22} => {4, 18, 20} (supp=55 [32.35%]; conf=0.932 [93.22%]; suppL=59 [34.71%]; suppR=85 [50.00%]; class=FF)
{8, 10, 16, 20} => {4, 18, 22} (supp=55 [32.35%]; conf=1.000 [100.00%]; suppL=55 [32.35%]; suppR=65 [38.24%]; class=FF)
{8, 10, 16, 18} => {4, 20, 22} (supp=55 [32.35%]; conf=0.932 [93.22%]; suppL=59 [34.71%]; suppR=55 [32.35%]; class=FF)
{4, 18, 20, 22} => {8, 10, 16} (supp=55 [32.35%]; conf=1.000 [100.00%]; suppL=55 [32.35%]; suppR=59 [34.71%]; class=FF)
{4, 16, 20, 22} => {8, 10, 18} (supp=55 [32.35%]; conf=1.000 [100.00%]; suppL=55 [32.35%]; suppR=59 [34.71%]; class=FF)
{4, 16, 18, 22} => {8, 10, 20} (supp=55 [32.35%]; conf=0.846 [84.62%]; suppL=65 [38.24%]; suppR=55 [32.35%]; class=FF)
{4, 16, 18, 20} => {8, 10, 22} (supp=55 [32.35%]; conf=0.647 [64.71%]; suppL=85 [50.00%]; suppR=59 [34.71%]; class=FF)
{4, 10, 20, 22} => {8, 16, 18} (supp=55 [32.35%]; conf=1.000 [100.00%]; suppL=55 [32.35%]; suppR=89 [52.35%]; class=FF)
{4, 10, 18, 22} => {8, 16, 20} (supp=55 [32.35%]; conf=0.846 [84.62%]; suppL=65 [38.24%]; suppR=85 [50.00%]; class=FF)
{4, 10, 18, 20} => {8, 16, 22} (supp=55 [32.35%]; conf=1.000 [100.00%]; suppL=55 [32.35%]; suppR=59 [34.71%]; class=FF)
{4, 10, 16, 22} => {8, 18, 20} (supp=55 [32.35%]; conf=0.846 [84.62%]; suppL=65 [38.24%]; suppR=85 [50.00%]; class=FF)
{4, 10, 16, 20} => {8, 18, 22} (supp=55 [32.35%]; conf=1.000 [100.00%]; suppL=55 [32.35%]; suppR=59 [34.71%]; class=FF)
{4, 10, 16, 18} => {8, 20, 22} (supp=55 [32.35%]; conf=0.846 [84.62%]; suppL=65 [38.24%]; suppR=55 [32.35%]; class=FF)
{4, 8, 20, 22} => {10, 16, 18} (supp=55 [32.35%]; conf=1.000 [100.00%]; suppL=55 [32.35%]; suppR=81 [47.65%]; class=FF)
{4, 8, 18, 22} => {10, 16, 20} (supp=55 [32.35%]; conf=0.932 [93.22%]; suppL=59 [34.71%]; suppR=55 [32.35%]; class=FF)
{4, 8, 18, 20} => {10, 16, 22} (supp=55 [32.35%]; conf=0.647 [64.71%]; suppL=85 [50.00%]; suppR=81 [47.65%]; class=FF)
{4, 8, 16, 22} => {10, 18, 20} (supp=55 [32.35%]; conf=0.932 [93.22%]; suppL=59 [34.71%]; suppR=65 [38.24%]; class=FF)
{4, 8, 16, 20} => {10, 18, 22} (supp=55 [32.35%]; conf=0.647 [64.71%]; suppL=85 [50.00%]; suppR=91 [53.53%]; class=FF)
{4, 8, 16, 18} => {10, 20, 22} (supp=55 [32.35%]; conf=0.618 [61.80%]; suppL=89 [52.35%]; suppR=71 [41.76%]; class=FF)
{4, 8, 10, 22} => {16, 18, 20} (supp=55 [32.35%]; conf=0.932 [93.22%]; suppL=59 [34.71%]; suppR=85 [50.00%]; class=FF)
{4, 8, 10, 20} => {16, 18, 22} (supp=55 [32.35%]; conf=1.000 [100.00%]; suppL=55 [32.35%]; suppR=81 [47.65%]; class=FF)
{4, 8, 10, 18} => {16, 20, 22} (supp=55 [32.35%]; conf=0.932 [93.22%]; suppL=59 [34.71%]; suppR=55 [32.35%]; class=FF)
{4, 8, 10, 16} => {18, 20, 22} (supp=55 [32.35%]; conf=0.932 [93.22%]; suppL=59 [34.71%]; suppR=65 [38.24%]; class=FF)
{18, 20, 22} => {4, 8, 10, 16} (supp=55 [32.35%]; conf=0.846 [84.62%]; suppL=65 [38.24%]; suppR=59 [34.71%]; class=FF)
{16, 20, 22} => {4, 8, 10, 18} (supp=55 [32.35%]; conf=1.000 [100.00%]; suppL=55 [32.35%]; suppR=59 [34.71%]; class=FF)
{16, 18, 22} => {4, 8, 10, 20} (supp=55 [32.35%]; conf=0.679 [67.90%]; suppL=81 [47.65%]; suppR=55 [32.35%]; class=FF)
{16, 18, 20} => {4, 8, 10, 22} (supp=55 [32.35%]; conf=0.647 [64.71%]; suppL=85 [50.00%]; suppR=59 [34.71%]; class=FF)
{10, 20, 22} => {4, 8, 16, 18} (supp=55 [32.35%]; conf=0.775 [77.46%]; suppL=71 [41.76%]; suppR=89 [52.35%]; class=FF)
{10, 18, 22} => {4, 8, 16, 20} (supp=55 [32.35%]; conf=0.604 [60.44%]; suppL=91 [53.53%]; suppR=85 [50.00%]; class=FF)
{10, 18, 20} => {4, 8, 16, 22} (supp=55 [32.35%]; conf=0.846 [84.62%]; suppL=65 [38.24%]; suppR=59 [34.71%]; class=FF)
{10, 16, 22} => {4, 8, 18, 20} (supp=55 [32.35%]; conf=0.679 [67.90%]; suppL=81 [47.65%]; suppR=85 [50.00%]; class=FF)
{10, 16, 20} => {4, 8, 18, 22} (supp=55 [32.35%]; conf=1.000 [100.00%]; suppL=55 [32.35%]; suppR=59 [34.71%]; class=FF)
{10, 16, 18} => {4, 8, 20, 22} (supp=55 [32.35%]; conf=0.679 [67.90%]; suppL=81 [47.65%]; suppR=55 [32.35%]; class=FF)
{8, 20, 22} => {4, 10, 16, 18} (supp=55 [32.35%]; conf=1.000 [100.00%]; suppL=55 [32.35%]; suppR=65 [38.24%]; class=FF)
{8, 18, 22} => {4, 10, 16, 20} (supp=55 [32.35%]; conf=0.932 [93.22%]; suppL=59 [34.71%]; suppR=55 [32.35%]; class=FF)
{8, 18, 20} => {4, 10, 16, 22} (supp=55 [32.35%]; conf=0.647 [64.71%]; suppL=85 [50.00%]; suppR=65 [38.24%]; class=FF)
{8, 16, 22} => {4, 10, 18, 20} (supp=55 [32.35%]; conf=0.932 [93.22%]; suppL=59 [34.71%]; suppR=55 [32.35%]; class=FF)
{8, 16, 20} => {4, 10, 18, 22} (supp=55 [32.35%]; conf=0.647 [64.71%]; suppL=85 [50.00%]; suppR=65 [38.24%]; class=FF)
{8, 16, 18} => {4, 10, 20, 22} (supp=55 [32.35%]; conf=0.618 [61.80%]; suppL=89 [52.35%]; suppR=55 [32.35%]; class=FF)
{8, 10, 22} => {4, 16, 18, 20} (supp=55 [32.35%]; conf=0.932 [93.22%]; suppL=59 [34.71%]; suppR=85 [50.00%]; class=FF)
{8, 10, 20} => {4, 16, 18, 22} (supp=55 [32.35%]; conf=1.000 [100.00%]; suppL=55 [32.35%]; suppR=65 [38.24%]; class=FF)
{8, 10, 18} => {4, 16, 20, 22} (supp=55 [32.35%]; conf=0.932 [93.22%]; suppL=59 [34.71%]; suppR=55 [32.35%]; class=FF)
{8, 10, 16} => {4, 18, 20, 22} (supp=55 [32.35%]; conf=0.932 [93.22%]; suppL=59 [34.71%]; suppR=55 [32.35%]; class=FF)
{4, 20, 22} => {8, 10, 16, 18} (supp=55 [32.35%]; conf=1.000 [100.00%]; suppL=55 [32.35%]; suppR=59 [34.71%]; class=FF)
{4, 18, 22} => {8, 10, 16, 20} (supp=55 [32.35%]; conf=0.846 [84.62%]; suppL=65 [38.24%]; suppR=55 [32.35%]; class=FF)
{4, 18, 20} => {8, 10, 16, 22} (supp=55 [32.35%]; conf=0.647 [64.71%]; suppL=85 [50.00%]; suppR=59 [34.71%]; class=FF)
{4, 16, 22} => {8, 10, 18, 20} (supp=55 [32.35%]; conf=0.846 [84.62%]; suppL=65 [38.24%]; suppR=55 [32.35%]; class=FF)
{4, 16, 20} => {8, 10, 18, 22} (supp=55 [32.35%]; conf=0.647 [64.71%]; suppL=85 [50.00%]; suppR=59 [34.71%]; class=FF)
{4, 10, 22} => {8, 16, 18, 20} (supp=55 [32.35%]; conf=0.846 [84.62%]; suppL=65 [38.24%]; suppR=85 [50.00%]; class=FF)
{4, 10, 20} => {8, 16, 18, 22} (supp=55 [32.35%]; conf=1.000 [100.00%]; suppL=55 [32.35%]; suppR=59 [34.71%]; class=FF)
