2.0;0.0;19.0;10.0;8.0;2.0;8.0;0.0;7.0;1.0;1.0;0.0;6.0;2.0;0.0;8.0;6.0;2.0;29.84;5.4;46.65;20.69
2.0;0.0;19.0;10.0;8.0;2.0;8.0;0.0;7.0;1.0;1.0;0.0;6.0;2.0;0.0;8.0;6.0;2.0;33.34;5.36;48.55;19.38
2.0;0.0;19.0;10.0;8.0;2.0;8.0;0.0;7.0;1.0;1.0;0.0;6.0;2.0;0.0;8.0;6.0;2.0;30.86;4.57;49.72;18.35
2.0;1.0;19.0;10.0;8.0;2.0;18.0;0.0;16.0;2.0;2.0;0.0;4.0;2.0;0.0;9.0;6.0;2.0;36.71;4.23;50.53;18.39
2.0;1.0;19.0;10.0;8.0;2.0;18.0;0.0;16.0;2.0;2.0;0.0;4.0;2.0;0.0;9.0;6.0;2.0;33.88;4.29;51.39;18.55
2.0;1.0;19.0;10.0;8.0;2.0;18.0;0.0;16.0;2.0;2.0;0.0;4.0;2.0;0.0;9.0;6.0;2.0;33.51;4.36;50.8;18.5
2.0;1.0;19.0;10.0;8.0;2.0;18.0;0.0;16.0;2.0;2.0;0.0;4.0;2.0;0.0;9.0;6.0;2.0;35.49;4.41;50.53;19.09
2.0;1.0;19.0;10.0;8.0;2.0;18.0;0.0;16.0;2.0;2.0;0.0;4.0;2.0;0.0;9.0;6.0;2.0;31.0;4.53;48.66;20.84
2.0;1.0;19.0;10.0;8.0;2.0;18.0;0.0;16.0;2.0;2.0;0.0;4.0;2.0;0.0;9.0;6.0;2.0;36.67;4.43;50.58;18.64
2.0;1.0;19.0;10.0;8.0;2.0;18.0;0.0;16.0;2.0;2.0;0.0;4.0;2.0;0.0;9.0;6.0;2.0;37.88;4.35;50.6;19.05
2.0;1.0;19.0;10.0;8.0;2.0;18.0;0.0;16.0;2.0;2.0;0.0;4.0;2.0;0.0;9.0;6.0;2.0;35.22;4.23;50.19;18.53
2.0;1.0;19.0;10.0;8.0;2.0;18.0;0.0;16.0;2.0;2.0;0.0;4.0;2.0;0.0;9.0;6.0;2.0;37.45;4.35;50.48;19.35
2.0;1.0;19.0;10.0;8.0;2.0;18.0;0.0;16.0;2.0;2.0;0.0;4.0;2.0;0.0;9.0;6.0;2.0;35.0;4.28;49.92;19.4
2.0;1.0;19.0;10.0;8.0;2.0;18.0;0.0;16.0;2.0;2.0;0.0;4.0;2.0;0.0;9.0;6.0;2.0;41.57;4.34;50.32;19.63
2.0;1.0;19.0;10.0;8.0;2.0;18.0;0.0;16.0;2.0;2.0;0.0;4.0;2.0;0.0;9.0;6.0;2.0;27.48;3.95;51.2;19.01
0.0;0.0;21.0;11.0;11.0;0.0;10.0;0.0;9.0;3.0;3.0;0.0;6.0;6.0;0.0;11.0;6.0;0.0;26.27;4.4;48.4;18.6
0.0;0.0;21.0;11.0;11.0;0.0;10.0;0.0;9.0;3.0;3.0;0.0;6.0;6.0;0.0;11.0;6.0;0.0;32.7;4.9;48.6;18.8
0.0;1.0;21.0;11.0;11.0;0.0;17.0;0.0;14.0;1.0;1.0;0.0;6.0;4.0;0.0;12.0;8.0;0.0;28.6;4.3;50.9;17.7
0.0;1.0;21.0;11.0;11.0;0.0;17.0;0.0;14.0;1.0;1.0;0.0;6.0;4.0;0.0;12.0;8.0;0.0;30.12;4.4;49.8;18.3
2.0;0.0;32.0;10.0;9.0;1.0;4.0;0.0;4.0;4.0;4.0;0.0;8.0;1.0;0.0;19.0;8.0;1.0;25.57;4.7;50.2;20.9
2.0;0.0;32.0;10.0;9.0;1.0;4.0;0.0;4.0;4.0;4.0;0.0;8.0;1.0;0.0;19.0;8.0;1.0;21.13;4.6;49.3;21.3
2.0;1.0;32.0;10.0;9.0;1.0;4.0;0.0;4.0;4.0;4.0;0.0;9.0;1.0;0.0;19.0;8.0;1.0;23.03;4.1;49.5;21.9
2.0;0.0;24.0;6.0;5.0;1.0;8.0;0.0;7.0;3.0;3.0;0.0;6.0;2.0;0.0;14.0;3.0;1.0;34.87;4.8;46.5;14.4
2.0;0.0;24.0;6.0;5.0;1.0;8.0;0.0;7.0;3.0;3.0;0.0;6.0;2.0;0.0;14.0;3.0;1.0;32.86;4.7;46.5;14.2
2.0;1.0;25.0;6.0;5.0;1.0;8.0;0.0;7.0;3.0;3.0;0.0;6.0;2.0;0.0;14.0;3.0;1.0;36.69;4.3;47.0;14.1
